time,X_value,Y_value,Z_value
Started:,Aug. 22 2018,10:12:37:936, 
8.6364,-0.49620,3.09988,10.27950
8.6409,-0.50098,3.43987,9.86290
8.6451,-0.36212,3.58351,10.28429
8.6495,-0.49620,4.18207,10.02571
8.6551,-0.41479,4.21078,9.47505
8.6592,-0.08440,4.38795,9.71925
8.6634,-0.09396,4.38795,9.76714
8.6679,-0.03174,4.84764,10.53328
8.6722,0.18854,4.85243,8.70412
8.6765,0.97383,4.48853,9.73363
8.6809,1.20367,4.56992,11.49097
8.6851,1.33775,4.56514,10.27950
8.6895,1.12706,4.81413,11.24197
8.6954,0.96904,5.08707,10.60033
8.6990,1.51971,5.56590,9.16380
8.7205,0.13586,5.92982,10.24597
8.7206,-1.08995,5.88194,9.65222
8.7206,-1.51613,4.70879,10.15979
8.7206,-1.80821,4.01926,10.28908
8.7212,-1.20488,3.09509,9.82460
8.7251,-1.62148,2.30501,10.15500
8.7316,-1.12827,1.75433,10.25076
8.7332,-0.61111,1.26114,10.00177
8.7392,-0.87448,1.05045,9.98262
8.7422,-0.91757,1.01213,9.91080
8.7464,-0.28551,0.33698,10.02092
8.7512,-0.31424,0.01614,9.86290
8.7556,-0.72125,-0.08440,9.63306
8.7596,-0.66379,0.50456,9.88686
8.7639,-1.22403,1.53886,10.29865
8.7706,-1.16656,1.65857,10.04486
8.7735,-0.98940,1.98418,9.78629
8.7774,-1.63583,2.37204,9.98741
8.7816,-1.38205,2.41992,9.90601
8.7860,-1.32458,2.30980,9.93474
8.7914,-1.54486,2.31459,10.05923
8.7951,-1.45866,2.42950,10.02092
8.7994,-1.11391,2.22360,9.92995
8.8039,-0.73082,2.01291,9.92995
8.8084,-0.10355,0.79666,9.96825
8.8127,-0.03174,-0.46268,9.97783
8.8172,-0.07481,-0.09875,9.98262
8.8211,-0.08440,-0.12749,9.86290
8.8260,-0.07002,-0.15143,9.92995
8.8304,-0.11790,-0.18495,9.93951
8.8352,-0.07961,-0.16580,9.94910
8.8579,-0.10834,-0.22325,9.87727
8.8579,-0.11790,-0.17537,9.93474
8.8580,-0.12749,-0.18495,9.88206
8.8634,-0.08440,-0.17537,9.88686
8.8634,-0.10355,-0.17058,9.94431
8.8636,-0.10834,-0.12749,9.92995
8.8651,-0.10834,-0.21368,9.99698
8.8697,-0.13228,-0.14664,9.92995
8.8734,-0.11313,-0.17058,9.94431
8.8782,-0.10355,-0.17058,9.99219
8.8826,-0.09396,-0.16580,9.96347
8.8865,-0.08440,-0.13228,9.88206
8.8910,-0.12270,-0.13228,9.91557
8.8959,-0.09396,-0.15143,10.02092
8.9002,-0.11313,-0.18016,9.93951
8.9044,-0.07481,-0.11313,9.98262
8.9087,-0.12270,-0.17537,9.96825
8.9133,-0.12749,-0.15143,10.00177
8.9180,-0.06525,-0.16101,9.89163
8.9221,-0.09875,-0.16101,9.88206
8.9263,-0.13228,-0.15143,9.92036
8.9313,-0.09875,-0.20410,9.89163
8.9356,-0.14186,-0.16101,9.93474
8.9400,-0.08919,-0.14664,9.90601
8.9443,-0.10355,-0.20410,9.86769
8.9498,-0.11790,-0.19931,9.98262
8.9532,-0.11313,-0.15143,9.92036
8.9580,-0.09396,-0.19452,9.90121
8.9616,-0.13707,-0.19452,9.95389
8.9719,-0.12749,-0.20889,9.90121
8.9719,-0.12270,-0.23763,9.90121
8.9753,-0.13707,-0.22804,9.96825
8.9791,-0.07961,-0.22325,9.94431
8.9832,-0.13707,-0.21368,9.88206
8.9875,-0.14186,-0.20889,9.85812
8.9937,-0.16101,-0.18495,9.91080
8.9968,-0.13707,-0.14664,9.90121
9.0012,-0.07961,-0.12749,9.94431
9.0052,-0.07481,-0.07961,9.92995
9.0099,-0.00301,-0.09396,9.92516
9.0141,-0.10355,-0.12749,10.00177
9.0184,-0.10834,-0.14664,9.87727
9.0231,-0.13707,-0.18974,9.92036
9.0276,-0.11790,-0.22325,9.87727
9.0316,-0.10834,-0.16580,9.89163
9.0363,-0.13707,-0.17058,9.92036
9.0412,-0.17537,-0.20410,9.93474
9.0456,-0.12270,-0.21846,9.97783
9.0494,-0.07481,-0.18974,9.92036
9.0536,-0.11313,-0.16580,9.87727
9.0577,-0.07961,-0.16101,9.92995
9.0620,-0.09396,-0.18495,9.93951
9.0664,-0.05568,-0.16580,9.91080
9.0715,-0.08919,-0.13707,9.92036
9.0765,-0.08919,-0.10355,9.90601
9.0911,-0.15143,-0.12270,9.99219
9.0912,-0.07961,-0.13707,9.96825
9.0926,-0.01736,-0.07961,9.84854
9.0931,-0.09875,-0.08919,9.91080
9.0982,-0.08919,-0.12270,9.95868
9.1019,-0.08919,-0.12270,9.98262
9.1098,-0.12270,-0.09396,9.93951
9.1111,-0.09396,-0.13228,9.94431
9.1147,-0.12270,-0.17058,9.92995
9.1199,-0.07961,-0.12270,9.92995
9.1239,-0.11313,-0.16101,9.89163
9.1295,-0.07002,-0.12270,9.86769
9.1329,-0.10355,-0.14185,9.92036
9.1372,-0.11790,-0.11790,9.93474
9.1414,-0.08919,-0.16580,9.95389
9.1457,-0.11313,-0.15622,9.95868
9.1503,-0.11313,-0.21368,9.86769
9.1553,-0.07481,-0.13707,9.99698
9.1594,-0.10355,-0.07961,10.00656
9.1637,-0.09396,-0.14664,9.91557
9.1691,-0.12270,-0.13228,9.92036
9.1725,-0.11313,-0.17058,9.90121
9.1772,-0.13707,-0.18495,9.92995
9.1813,-0.09396,-0.17058,9.98741
9.1858,-0.08919,-0.16580,9.89642
9.1903,-0.10834,-0.15622,9.89163
9.1946,-0.09875,-0.16580,9.92516
9.1999,-0.07481,-0.12749,9.91557
9.2074,-0.09396,-0.15143,9.92516
9.2085,-0.14186,-0.18495,9.88686
9.2254,-0.15622,-0.14185,9.92036
9.2255,-0.12270,-0.15622,9.91080
9.2255,-0.09875,-0.09875,9.91557
9.2255,-0.08440,-0.14185,9.90601
9.2325,-0.10834,-0.09875,9.87727
9.2332,-0.08919,-0.13228,9.92036
9.2383,-0.14664,-0.17537,10.00177
9.2424,-0.09875,-0.16580,9.93474
9.2474,-0.10355,-0.15143,9.94431
9.2511,-0.13228,-0.16101,9.92516
9.2552,-0.08919,-0.14185,9.98741
9.2600,-0.09396,-0.16580,9.90601
9.2652,-0.13228,-0.16101,9.92995
9.2691,-0.07481,-0.17537,9.92516
9.2732,-0.11790,-0.13707,9.93951
9.2775,-0.11313,-0.17058,9.93474
9.2818,-0.05568,-0.15622,9.97304
9.2861,-0.07961,-0.12749,9.92995
9.2903,-0.10355,-0.16580,9.94910
9.2950,-0.15622,-0.14185,9.90121
9.2996,-0.08919,-0.14664,9.92995
9.3038,-0.14664,-0.16580,9.90601
9.3081,-0.17058,-0.17537,9.91557
9.3124,-0.14186,-0.18016,9.92516
9.3171,-0.11313,-0.17058,9.88206
9.3223,-0.10355,-0.14185,9.95389
9.3264,-0.15622,-0.16580,9.92516
9.3333,-0.11313,-0.14185,9.90121
9.3355,-0.08919,-0.15622,9.92516
9.3545,-0.10834,-0.20410,9.96347
9.3546,-0.07481,-0.17537,9.95389
9.3546,-0.09875,-0.17537,9.94431
9.3546,-0.07961,-0.16101,9.95868
9.3573,-0.08919,-0.21368,9.97304
9.3617,-0.10355,-0.19452,9.90601
9.3648,-0.08440,-0.15143,9.95868
9.3715,-0.14186,-0.16580,9.92036
9.3744,-0.10355,-0.14185,9.90601
9.3784,-0.08919,-0.15622,9.91557
9.3827,-0.07481,-0.12749,9.96825
9.3888,-0.12270,-0.18974,9.93474
9.3915,-0.10834,-0.16580,9.90601
9.3959,-0.12270,-0.12270,9.92036
9.4007,-0.12270,-0.16101,9.90601
9.4050,-0.11313,-0.12270,9.92516
9.4094,-0.07961,-0.12749,9.93951
9.4140,-0.10355,-0.17058,9.90601
9.4182,-0.13228,-0.18016,9.93951
9.4233,-0.11790,-0.16580,9.98262
9.4302,-0.12270,-0.16580,9.91080
9.4318,-0.13228,-0.17058,9.94910
9.4356,-0.12749,-0.14185,9.84854
9.4407,-0.10834,-0.15622,9.86290
9.4445,-0.13228,-0.17058,9.96347
9.4499,-0.13707,-0.12749,9.92036
9.4532,-0.10834,-0.12270,9.93951
9.4586,-0.11313,-0.11790,9.96347
9.4625,-0.09875,-0.15143,9.92995
9.4662,-0.07002,-0.13707,9.96347
9.4844,-0.11790,-0.20410,9.92995
9.4844,-0.07961,-0.19931,10.00656
9.4845,-0.07961,-0.21846,9.98741
9.4853,-0.11790,-0.13228,9.98741
9.4885,-0.11790,-0.14664,9.92995
9.4928,-0.11790,-0.16101,9.93951
9.4982,-0.09396,-0.21846,9.86769
9.5010,-0.05089,-0.18016,9.92995
9.5061,-0.07481,-0.10834,9.89163
9.5106,-0.09875,-0.16580,9.93951
9.5148,-0.11313,-0.14185,9.95868
9.5210,-0.11313,-0.17058,9.94431
9.5238,-0.10355,-0.16101,9.95868
9.5281,-0.05089,-0.18016,9.98262
9.5318,-0.15622,-0.13228,9.89642
9.5367,-0.08919,-0.12270,9.88686
9.5407,-0.10834,-0.18974,9.90121
9.5455,-0.14664,-0.13228,9.87727
9.5494,-0.07961,-0.13228,9.93951
9.5543,-0.16580,-0.18974,10.00177
9.5585,-0.07002,-0.16101,9.84375
9.5629,-0.09396,-0.18016,9.87727
9.5675,-0.11313,-0.16580,9.84375
9.5719,-0.12749,-0.15622,9.91557
9.5761,-0.05568,-0.17058,9.95868
9.5805,-0.12270,-0.17537,10.03050
9.6021,-0.14664,-0.18495,9.91080
9.6022,-0.06047,-0.17537,9.97304
9.6022,-0.10834,-0.15622,9.91080
9.6022,-0.09875,-0.18974,9.92036
9.6034,-0.13707,-0.18016,9.91080
9.6088,-0.10834,-0.16580,9.90601
9.6111,-0.10355,-0.16101,9.92995
9.6165,-0.12270,-0.16580,9.89642
9.6199,-0.08919,-0.16101,9.91080
9.6251,-0.15622,-0.14185,9.93951
9.6287,-0.07961,-0.17058,9.88686
9.6343,-0.08919,-0.15143,10.02092
9.6379,-0.10355,-0.20410,9.92516
9.6416,-0.05568,-0.19931,9.93474
9.6459,-0.08919,-0.16580,9.85812
9.6508,-0.07481,-0.15622,9.85333
9.6550,-0.09396,-0.15622,9.89642
9.6597,-0.10355,-0.12749,9.94431
9.6639,-0.10355,-0.11790,9.93474
9.6685,-0.09875,-0.17058,9.92516
9.6728,-0.10355,-0.11313,9.85333
9.6774,-0.07481,-0.19452,9.94910
9.6817,-0.07961,-0.18016,9.88206
9.6860,-0.09875,-0.20889,9.91080
9.6903,-0.07961,-0.11313,9.99698
9.6948,-0.16580,-0.14185,9.92516
9.6991,-0.16101,-0.13707,9.90601
9.7037,-0.13707,-0.17058,9.97783
9.7088,-0.14664,-0.17058,9.94431
9.7136,-0.11790,-0.11313,9.95868
9.7322,-0.14664,-0.15143,9.87248
9.7323,-0.16580,-0.14664,9.95868
9.7324,-0.13707,-0.13228,9.87248
9.7324,-0.11790,-0.17058,9.83896
9.7380,-0.11313,-0.17058,9.99698
9.7387,-0.07002,-0.14664,9.89163
9.7424,-0.07002,-0.18016,9.87248
9.7468,-0.07002,-0.15622,9.93951
9.7511,-0.08919,-0.20889,9.94910
9.7572,-0.12270,-0.17058,9.98262
9.7599,-0.12749,-0.16580,9.91557
9.7644,-0.09875,-0.16101,9.94910
9.7689,-0.07002,-0.14185,9.93951
9.7731,-0.15143,-0.12749,9.98262
9.7781,-0.07481,-0.17537,9.95389
9.7823,-0.11313,-0.15622,9.90601
9.7862,-0.10355,-0.21846,9.92516
9.7919,-0.09396,-0.17058,9.94431
9.7957,-0.10355,-0.16101,9.89163
9.8002,-0.10834,-0.17058,9.97304
9.8043,-0.06047,-0.13707,9.93474
9.8086,-0.08919,-0.12749,9.92995
9.8138,-0.09396,-0.11790,9.94910
9.8180,-0.08919,-0.14664,9.86769
9.8220,-0.09396,-0.18974,9.97304
9.8263,-0.07961,-0.16580,9.89163
9.8313,-0.10355,-0.14185,9.92995
9.8353,-0.12270,-0.10355,9.94431
9.8414,-0.14664,-0.11313,9.92516
9.8445,-0.12749,-0.14664,9.96347
9.8689,-0.12270,-0.18495,9.93951
9.8690,-0.15622,-0.13707,9.89163
9.8690,-0.07961,-0.18495,9.90121
9.8690,-0.11790,-0.11313,9.92516
9.8698,-0.08919,-0.18495,9.92995
9.8716,-0.12749,-0.15143,9.97304
9.8754,-0.15143,-0.18495,9.94431
9.8789,-0.07961,-0.17058,9.90601
9.8834,-0.15143,-0.15143,10.00177
9.8874,-0.07481,-0.14664,9.93951
9.8926,-0.08919,-0.12270,9.93951
9.8962,-0.07481,-0.18495,9.87727
9.9011,-0.07481,-0.17058,9.89163
9.9054,-0.09875,-0.15143,9.96347
9.9129,-0.07961,-0.17537,9.85812
9.9149,-0.06047,-0.13228,9.99219
9.9188,-0.09875,-0.18016,9.88206
9.9229,-0.09396,-0.12270,9.89163
9.9278,-0.10355,-0.14664,9.89163
9.9318,-0.15622,-0.16580,9.97304
9.9361,-0.13228,-0.19931,9.93951
9.9411,-0.07961,-0.15622,9.93951
9.9451,-0.11313,-0.15622,9.94910
9.9493,-0.09875,-0.16580,9.94431
9.9544,-0.13228,-0.16580,9.92516
9.9588,-0.12270,-0.17537,9.95868
9.9624,-0.11313,-0.17058,9.94431
9.9692,-0.11313,-0.15622,9.94910
9.9722,-0.12270,-0.18495,9.95868
9.9765,-0.08919,-0.13707,9.92036
9.9978,-0.08919,-0.13228,9.89642
9.9979,-0.16580,-0.17058,9.93951
9.9979,-0.09875,-0.14185,9.93474
9.9979,-0.08919,-0.13707,9.89642
10.0018,-0.07961,-0.15622,9.93474
10.0019,-0.11313,-0.16101,9.88206
10.0061,-0.06525,-0.14664,9.96347
10.0110,-0.10834,-0.15143,9.94431
10.0145,-0.13228,-0.15622,9.85812
10.0193,-0.07002,-0.16101,9.90121
10.0262,-0.12749,-0.16580,9.88686
10.0282,-0.14186,-0.16101,9.92995
10.0324,-0.12749,-0.14664,9.94431
10.0367,-0.11313,-0.11313,9.95868
10.0413,-0.11313,-0.20410,9.90121
10.0454,-0.11790,-0.18016,9.98741
10.0508,-0.10834,-0.15622,9.91557
10.0551,-0.09396,-0.14664,9.93951
10.0591,-0.10355,-0.13707,9.84854
10.0635,-0.08919,-0.18495,9.93474
10.0680,-0.09875,-0.17058,9.89163
10.0722,-0.04131,-0.12749,9.95868
10.0767,-0.12270,-0.16580,9.96825
10.0813,-0.09396,-0.14664,9.92036
10.0856,-0.09875,-0.14185,9.93474
10.0902,-0.11313,-0.19452,9.93474
10.0953,-0.12270,-0.14664,9.97304
10.0994,-0.15143,-0.13707,9.95389
10.1039,-0.09875,-0.18016,9.95389
10.1267,-0.10834,-0.19452,9.92995
10.1268,-0.14664,-0.16580,9.90601
10.1270,-0.09875,-0.18016,9.95389
10.1270,-0.11313,-0.12270,9.93951
10.1271,-0.20410,0.00179,9.87248
10.1348,-0.75955,0.46147,9.93474
10.1354,-1.41078,0.98819,9.94910
10.1397,-1.44908,0.68173,9.97304
10.1423,-1.19530,0.15022,9.97304
10.1481,-1.25276,0.07840,10.09753
10.1506,-1.28149,0.20290,9.84375
10.1549,-1.99017,0.26515,10.23640
10.1595,-1.76512,0.26515,10.13585
10.1641,-1.65498,0.27951,10.22203
10.1679,-1.97102,0.31783,10.03050
10.1750,-1.91835,0.22684,9.90121
10.1779,-3.85765,0.58118,8.82382
10.1817,-4.09229,0.85890,9.77193
10.1862,-4.34607,1.22282,10.11670
10.1907,-2.60788,0.53809,10.68651
10.1949,-2.48338,0.34654,10.03050
10.1997,-0.59196,-0.30466,9.92995
10.2039,0.10234,-0.64464,9.67137
10.2083,-0.75478,-0.77872,9.65222
10.2127,-2.26790,-0.54408,9.68573
10.2173,-3.78583,-0.32381,9.51814
10.2362,-2.60309,-0.57759,10.35132
10.2415,-3.43628,-0.42436,10.25555
10.2415,-3.74753,-0.41000,10.20288
10.2415,-4.75308,-0.23763,9.94910
10.2416,-5.21756,-0.26636,9.95868
10.2428,-4.69084,-0.35733,10.71524
10.2478,-4.70520,-0.36212,9.80066
10.2517,-4.70041,-0.24719,9.44153
10.2568,-3.96779,-0.25677,10.04486
10.2604,-4.13538,-0.10355,9.47505
10.2647,-4.89195,0.24599,10.16458
10.2709,-4.57112,0.19810,9.52773
10.2736,-3.01489,-0.06523,9.43195
10.2777,-2.56000,-0.14185,9.57082
10.2830,-2.18651,-0.00301,10.30823
10.2875,-2.85687,0.27472,9.81981
10.2916,-2.75632,0.41838,9.63785
10.2961,-1.85609,0.47105,9.81024
10.3007,-0.41959,0.16460,10.16458
10.3048,-1.08995,0.37050,9.97783
10.3091,-2.20566,0.60512,10.04965
10.3136,-1.52092,0.67216,10.24120
10.3196,-2.83772,1.09833,10.08318
10.3223,-2.12425,1.05045,9.80066
10.3267,-1.38205,0.87328,10.70567
10.3311,-0.42915,0.49020,10.22203
10.3354,-2.43550,0.74399,8.87650
10.3404,1.40958,-0.20410,11.37604
10.3451,-0.64464,-0.11790,9.78629
10.3705,1.41437,-0.87927,9.78151
10.3706,2.41992,-1.41557,9.91080
10.3707,1.34253,-1.26234,10.26993
10.3707,-1.04207,-0.39565,10.28908
10.3707,-1.75554,0.17416,9.30745
10.3723,-0.92236,0.53809,10.25555
10.3751,0.41359,0.73920,9.86290
10.3791,0.94989,0.74878,9.81502
10.3831,0.69131,0.97862,9.82460
10.3892,1.11269,0.74878,9.55167
10.3925,2.41992,0.35612,9.94431
10.3966,0.05925,0.59076,9.66658
10.4014,-0.29987,0.90201,10.38484
10.4054,0.02573,0.96904,9.68573
10.4103,1.03130,0.90680,10.25555
10.4141,0.84454,0.93552,9.78151
10.4195,2.33374,0.62428,9.87248
10.4241,2.52527,0.48062,10.23640
10.4282,3.29141,0.17416,9.97783
10.4328,2.83652,0.08319,9.59476
10.4368,3.51169,-0.44353,10.19331
10.4455,3.98573,-0.41000,9.86769
10.4472,2.20445,-0.96545,9.56602
10.4495,1.98897,-1.06601,9.78151
10.4539,2.73117,-1.09474,9.64743
10.4584,3.18607,-1.11389,9.58040
10.4626,4.03841,-1.14742,9.92995
10.4670,4.37839,-0.97504,9.76234
10.4721,4.59386,-0.75476,9.92036
10.4788,4.55077,-0.64464,10.04486
10.4808,4.66090,-0.66858,9.89163
10.4971,4.83807,-0.81223,10.00656
10.4972,4.84286,-0.92715,9.87727
10.4973,4.13896,-0.99898,10.00656
10.4998,3.07115,-0.97983,10.09274
10.5074,2.99933,-1.00377,9.96825
10.5080,2.44386,-0.94151,9.92516
10.5112,2.18530,-0.88405,10.00656
10.5149,2.50133,-0.96066,9.92036
10.5203,1.85489,-0.75955,10.13106
10.5238,1.71603,-0.63985,10.20767
10.5279,1.35690,-0.58238,9.54208
10.5325,0.90678,-0.65421,9.97783
10.5368,0.39922,-0.57759,9.71446
10.5412,-0.12270,-0.52492,9.92516
10.5454,-0.58238,-0.41479,10.00177
10.5501,-0.88884,-0.28551,9.93474
10.5542,-0.37648,-0.18974,9.94910
10.5597,-0.57759,-0.20410,9.95389
10.5641,-0.52971,-0.18495,9.92516
10.5687,-0.72604,-0.10355,9.85812
10.5723,-0.68294,-0.27113,9.85812
10.5772,-0.74040,-0.22804,10.01613
10.5815,-1.40120,-0.24242,9.71925
10.5857,-1.09953,-0.25677,9.91557
10.5901,-1.05644,-0.17058,9.85812
10.5947,-1.59753,-0.08440,9.84375
10.5990,-1.42993,0.03531,10.05444
10.6038,-0.46747,-0.04129,9.70010
10.6084,-0.11313,0.08798,9.90121
10.6116,0.36092,-0.04129,9.91557
10.6259,1.06480,-0.17058,9.86769
10.6259,1.62505,-0.29987,10.00177
10.6260,1.36169,-0.39565,10.21246
10.6295,0.87807,-0.29507,9.97783
10.6336,0.72961,-0.27592,9.90121
10.6376,0.94989,-0.22325,9.85812
10.6441,0.75835,-0.29030,9.98262
10.6471,0.26036,-0.17537,9.81024
10.6512,0.38007,-0.18974,9.96825
10.6555,0.26993,-0.10355,9.80066
10.6606,-0.71167,-0.10355,9.96825
10.6651,-1.02292,-0.13707,9.92516
10.6692,-1.20488,-0.07481,10.04008
10.6764,-0.90321,-0.09875,9.80545
10.6781,0.42795,0.00658,9.97304
10.6815,0.74878,-0.06046,10.03050
10.6860,0.32739,-0.21846,9.92516
10.6903,0.59076,-0.12749,9.91080
10.6946,0.92116,-0.11790,9.92516
10.6990,0.69131,-0.08919,9.91557
10.7046,0.64343,-0.19931,9.87727
10.7086,0.46147,-0.18016,10.07359
10.7131,1.10312,0.07840,10.02571
10.7180,1.06960,-0.07481,9.94431
10.7218,1.20367,-0.01257,9.82939
10.7274,0.63385,-0.07002,9.89163
10.7320,-0.26157,-0.07002,9.84854
10.7358,-0.34775,-0.13707,9.94431
10.7398,-0.37648,-0.06046,10.04965
10.7433,-1.14262,-0.07002,9.73840
10.7558,-1.29108,-0.18974,9.72404
10.7559,-2.46902,-0.08919,9.80066
10.7571,-2.54564,-0.07961,9.89642
10.7615,-2.55042,0.00658,10.07359
10.7658,-1.96623,-0.05566,9.98741
10.7693,-1.69330,0.04488,10.14064
10.7747,-0.47704,-0.05087,9.76714
10.7791,0.25078,0.06882,9.66179
10.7828,1.36169,-0.06046,9.77193
10.7870,2.03207,-0.01257,10.12148
10.7918,2.22839,0.07840,9.86769
10.7966,1.98418,0.10234,9.81024
10.8009,2.11826,-0.01257,10.28908
10.8049,1.80222,-0.14664,10.05923
10.8094,0.95946,-0.14664,9.81981
10.8148,0.84454,-0.34775,10.18373
10.8183,-0.02216,-0.26636,9.99698
10.8230,-0.67337,-0.34297,10.05923
10.8274,-0.91278,-0.38127,10.12148
10.8315,-1.53528,-0.35254,9.78151
10.8359,-1.02292,-0.38127,9.85333
10.8398,-1.32458,-0.29507,9.96825
10.8449,-1.42993,-0.21846,9.85333
10.8507,-1.87047,-0.05566,9.40321
10.8540,-1.55443,-0.07002,9.44632
10.8617,-1.68851,0.04488,9.90601
10.8618,-1.82738,0.29866,9.83896
10.8671,-1.36769,0.39444,10.06880
10.8721,-0.78828,0.41359,10.04486
10.8906,-0.89363,0.26036,9.90121
10.8907,-0.06525,0.24121,9.81024
10.8907,0.70090,0.03052,10.06880
10.8908,1.14621,0.04967,10.18373
10.8935,0.64822,0.02573,9.94910
10.8983,1.06003,-0.07002,10.00177
10.9012,1.35690,-0.21846,10.01613
10.9061,0.92595,-0.23283,10.07838
10.9098,0.74399,-0.43874,9.97304
10.9153,1.15100,-0.46268,10.16458
10.9195,0.01137,-0.38127,9.62349
10.9253,0.35133,-0.32860,9.81502
10.9284,-0.31424,-0.27592,9.89642
10.9330,0.31303,-0.15622,10.02571
10.9365,0.26993,-0.06523,10.08797
10.9409,0.57639,-0.04608,9.91080
10.9454,1.26114,0.08798,9.59476
10.9503,1.11748,0.04967,9.79108
10.9546,1.74956,0.16460,9.79108
10.9589,2.27148,0.09276,9.75757
10.9633,2.73596,0.10234,10.04965
10.9680,2.51091,0.24599,9.84375
10.9718,2.02728,0.16937,10.03529
10.9766,1.99376,0.14066,10.01135
10.9807,1.51492,0.17896,9.97304
10.9863,0.56203,0.09276,9.92516
11.0026,0.15981,-0.07002,10.01135
11.0063,-0.06047,-0.09875,9.97783
11.0063,-0.03653,-0.14185,9.92995
11.0064,-0.01259,-0.12270,9.91557
11.0081,0.06882,-0.04129,9.92036
11.0121,0.07361,-0.08919,10.01135
11.0165,0.01137,-0.03651,9.91080
11.0199,0.02094,-0.08919,9.88686
11.0246,0.02094,-0.07002,9.90601
11.0336,0.00179,-0.03651,9.90601
11.0337,-0.00301,0.02094,9.90601
11.0394,0.00658,0.00658,9.89163
11.0418,0.01614,-0.04608,9.88206
11.0458,0.03052,-0.07481,9.85812
11.0510,-0.03653,-0.08440,9.84854
11.0549,-0.07002,-0.09396,9.86769
11.0592,-0.08440,-0.09875,9.85333
11.0638,-0.12270,-0.05566,9.92995
11.0683,-0.11313,-0.06523,9.86290
11.0734,-0.09875,-0.10355,9.92036
11.0775,-0.10355,-0.09396,9.91557
11.0818,-0.01736,-0.13228,9.94910
11.0862,0.05446,-0.09875,9.94431
11.0904,0.13107,-0.08919,9.81024
11.0948,0.46147,-0.08440,9.99698
11.0992,0.69611,-0.04608,9.95868
11.1036,0.40401,-0.04608,9.91080
11.1088,-0.24719,-0.11790,9.95389
11.1147,-0.33339,-0.05566,9.98741
11.1178,-0.20889,-0.04608,9.93951
11.1355,-0.08919,-0.05087,9.98262
11.1356,0.01137,-0.00301,9.93474
11.1356,-0.06047,-0.07002,10.01135
11.1356,0.03531,-0.02693,9.98741
11.1395,-0.18974,0.00658,10.05444
11.1429,-0.12749,-0.02693,9.98741
11.1466,-0.13707,-0.05566,9.92036
11.1528,-0.14186,0.01614,9.98741
11.1557,0.15501,0.05925,9.87248
11.1604,0.02573,0.17896,9.93951
11.1647,0.27951,0.40401,9.87248
11.1710,0.17896,0.49977,9.79108
11.1737,0.15981,0.27472,9.96825
11.1782,0.51414,0.23642,9.87727
11.1822,1.34732,0.38007,9.81502
11.1866,1.12227,0.24121,9.74319
11.1913,1.17973,0.73920,9.96825
11.1962,1.31381,0.92595,9.63306
11.2002,2.65935,0.76793,9.43195
11.2046,2.52527,0.64343,10.20767
11.2088,4.50288,0.62906,9.22127
11.2133,3.02806,0.14066,9.56123
11.2183,3.42549,0.04008,10.22682
11.2221,4.18205,-0.20889,9.57561
11.2266,4.45979,-0.45789,9.38885
11.2310,4.78540,-0.88405,10.35132
11.2354,4.92905,-1.04207,9.28830
11.2409,5.21156,-1.16656,8.57004
11.2447,3.93306,-1.11868,9.46068
11.2494,3.97617,-1.08995,9.43195
11.2624,3.53563,-1.05644,8.53651
11.2625,3.21001,-1.09474,10.04965
11.2625,2.87483,-1.05644,8.58440
11.2662,2.88919,-0.87448,10.04965
11.2701,2.21881,-0.71646,9.72404
11.2743,2.70244,-0.70210,10.79185
11.2786,3.97617,-0.61111,9.47983
11.2839,3.52605,-0.30466,10.37048
11.2877,3.64575,-0.49141,9.69052
11.2919,3.37761,-0.23763,8.69453
11.2960,2.81258,-0.11790,10.33217
11.3016,3.73195,-0.27592,9.27393
11.3053,3.97617,-0.49141,9.60434
11.3096,4.09108,-0.53450,9.35533
11.3138,4.93384,-0.40042,9.81981
11.3191,4.64653,-0.46268,10.13106
11.3238,5.16847,-0.72125,10.23161
11.3278,5.91547,-0.67337,10.24597
11.3318,4.63217,-0.31903,9.95389
11.3361,4.37839,-0.26157,9.77672
11.3404,2.43909,0.04008,9.90121
11.3450,2.60667,0.14543,9.72404
11.3494,2.30980,0.19810,10.26514
11.3543,0.89243,0.79666,10.25555
11.3589,-0.07961,1.39043,9.93474
11.3631,0.38486,1.73518,9.47026
11.3697,0.57161,2.13741,9.86290
11.3709,0.90201,2.12305,10.19809
11.3751,1.73518,1.76871,9.58517
11.3795,1.46704,1.58675,10.77750
11.3933,1.09833,1.47182,10.65300
11.3933,0.17416,1.62027,10.48061
11.3933,0.83017,1.50055,9.59955
11.3982,0.80623,1.46225,9.13986
11.4017,3.55957,0.78708,10.22682
11.4091,4.43585,0.23163,9.48462
11.4103,2.92271,0.18854,10.62906
11.4150,1.04086,0.65300,10.99776
11.4190,3.17171,0.55244,9.36012
11.4233,6.77737,-0.21368,6.96593
11.4276,9.28650,-0.79308,10.47104
11.4328,8.86034,-1.22403,8.56046
11.4376,3.01369,-0.40521,10.03050
11.4419,1.28987,-0.16580,9.82460
11.4463,0.57161,0.02573,9.63306
11.4508,-1.65498,0.44232,10.06403
11.4547,-2.64619,0.61470,9.59955
11.4592,-3.35966,0.67696,10.31781
11.4634,-4.58549,0.63385,9.89163
11.4682,-5.35164,0.76793,9.31224
11.4721,-4.97813,0.56203,10.85890
11.4766,-4.20242,0.32260,11.08875
11.4810,-2.37804,-0.12270,8.35455
11.4854,-3.11545,-0.15143,10.18373
