time,X_value,Y_value,Z_value
Started:,Aug. 22 2018,10:12:37:936, 
8.5047,-0.01053,-0.01103,-0.21796
8.5103,-0.00732,0.00494,-0.24458
8.5136,0.00333,0.01666,-0.27655
8.5180,0.00333,0.03159,-0.34045
8.5225,-0.00307,0.00282,-0.36922
8.5267,-0.01160,0.02519,-0.39905
8.5323,-0.01692,0.02092,-0.36710
8.5367,0.00333,-0.02487,-0.33301
8.5409,-0.00307,-0.00677,-0.31596
8.5449,-0.00095,0.01880,-0.26802
8.5494,-0.00627,0.01987,-0.24884
8.5546,0.00226,-0.03125,-0.18387
8.5583,-0.00946,0.01880,-0.13593
8.5654,0.00012,-0.00357,-0.09865
8.5690,0.00543,0.00920,-0.06242
8.5711,-0.00732,-0.00038,-0.03792
8.5910,-0.00414,0.01241,-0.02087
8.5910,0.01289,0.01559,-0.00490
8.5910,-0.01692,-0.00357,0.02278
8.5923,0.00119,0.00069,0.00467
8.5989,-0.00732,0.00494,-0.03687
8.5990,-0.00627,0.01454,-0.11569
8.6016,-0.00520,0.01773,-0.20624
8.6059,-0.00414,-0.00784,-0.28506
8.6101,0.00438,-0.00250,-0.36282
8.6151,-0.01372,0.01987,-0.43420
8.6235,0.00226,0.01987,-0.47362
8.6240,0.00970,0.00175,-0.46722
8.6292,-0.02011,-0.00145,-0.45976
8.6322,-0.01479,-0.00357,-0.40544
8.6365,0.00012,-0.02592,-0.32874
8.6410,-0.00946,-0.01210,-0.25098
8.6451,-0.00520,-0.00677,-0.14125
8.6495,-0.00627,0.00601,-0.02194
8.6552,0.00438,-0.00145,0.10693
8.6592,-0.00200,-0.00464,0.20280
8.6644,0.00333,-0.01529,0.30295
8.6679,0.00543,-0.00890,0.37859
8.6723,-0.01479,0.00282,0.42865
8.6766,0.00333,-0.00890,0.41586
8.6809,0.00012,-0.01743,0.36154
8.6861,-0.01160,-0.00784,0.29442
8.6924,-0.01585,-0.00038,0.20494
8.6954,-0.02225,0.03159,0.12079
8.6990,-0.06380,0.08591,-0.01662
8.7206,-0.10107,0.04968,-0.10077
8.7206,-0.10321,0.03052,-0.12634
8.7206,-0.10426,-0.00890,-0.08693
8.7207,-0.10321,-0.01849,-0.05817
8.7213,-0.11279,0.00601,-0.05496
8.7251,-0.11279,-0.02274,-0.03366
8.7325,-0.12131,-0.01955,-0.01768
8.7332,-0.12451,-0.00464,-0.01982
8.7392,-0.11598,-0.01422,-0.02620
8.7422,-0.10747,-0.00571,-0.04324
8.7491,-0.07445,-0.02060,-0.06775
8.7525,-0.02650,0.00708,-0.09012
8.7557,0.01396,0.00601,-0.06989
8.7597,0.01396,0.01559,-0.05496
8.7640,0.00650,-0.00571,-0.04219
8.7707,-0.00732,0.01027,-0.01555
8.7736,0.00757,0.00069,-0.01450
8.7775,-0.00307,0.00069,-0.00064
8.7816,-0.00200,-0.00357,0.00150
8.7860,0.01289,0.00282,-0.00810
8.7915,0.00543,0.01666,-0.00171
8.7962,-0.00414,0.01027,0.00043
8.7994,0.00119,0.00388,-0.00171
8.8039,0.00226,0.00815,-0.00597
8.8084,0.00543,0.01241,0.00787
8.8127,-0.00095,0.02199,-0.01343
8.8211,0.00864,0.01666,-0.00278
8.8211,0.01076,0.02731,-0.00278
8.8261,0.00226,0.00601,0.00574
8.8305,0.00333,0.01027,0.00043
8.8352,0.00333,0.01347,0.00150
8.8579,-0.00414,0.01027,-0.00278
8.8579,0.00438,-0.00357,-0.00383
8.8580,0.00119,0.01347,-0.00171
8.8634,0.01076,0.00175,-0.00278
8.8634,0.00650,-0.00996,-0.00490
8.8636,0.00226,-0.00464,-0.00597
8.8652,-0.00520,-0.00464,-0.00171
8.8698,0.00438,-0.00145,0.00360
8.8735,-0.00520,-0.00464,0.00043
8.8782,-0.00839,-0.00038,-0.00703
8.8834,-0.00732,-0.00145,-0.00171
8.8865,0.00438,0.00815,-0.00064
8.8910,-0.00414,0.00069,0.00255
8.8959,0.00226,0.01454,0.00467
8.9002,0.00543,-0.00145,0.00787
8.9050,0.00012,-0.00890,-0.00171
8.9088,0.00119,-0.00784,-0.00064
8.9133,0.00012,0.00708,-0.00171
8.9181,0.00119,-0.00357,0.00043
8.9221,0.00333,0.00175,0.00150
8.9273,0.00438,-0.00677,0.00150
8.9313,-0.00839,-0.00677,0.00681
8.9357,0.00226,-0.00890,-0.00064
8.9400,-0.00520,-0.00571,-0.00278
8.9464,-0.00307,-0.00464,-0.00171
8.9498,0.00012,0.00494,-0.00278
8.9533,0.00012,-0.00250,0.00150
8.9580,0.00333,0.00175,-0.00383
8.9616,-0.00095,-0.00464,0.00043
8.9719,0.00543,0.00708,0.00360
8.9752,-0.00200,0.00388,0.00360
8.9753,-0.01053,-0.00464,0.00150
8.9792,0.00864,-0.00038,0.00043
8.9844,0.00438,0.00069,0.00999
8.9876,0.00333,0.00069,0.01320
8.9937,0.00012,0.00282,0.00999
8.9969,0.00012,0.00494,0.01213
9.0012,0.00757,-0.00357,0.00893
9.0053,-0.00095,0.00815,0.00893
9.0099,0.00119,0.01134,-0.00916
9.0148,-0.00732,0.00282,0.00787
9.0185,0.00864,-0.00464,0.00255
9.0231,0.00970,-0.00464,-0.00171
9.0277,0.00438,-0.00145,-0.00490
9.0316,0.00757,0.01454,0.00360
9.0376,0.00970,-0.00250,0.00574
9.0413,-0.00200,0.00601,0.00467
9.0457,-0.00095,0.00282,0.00360
9.0494,0.00226,0.00494,0.00255
9.0537,0.00543,0.01559,0.00467
9.0582,0.00757,0.00920,0.00467
9.0620,0.00333,0.00388,0.00360
9.0664,-0.00732,0.00282,0.00574
9.0740,0.00012,0.00920,0.00681
9.0765,0.01076,0.01241,0.00574
9.0912,0.00333,-0.00250,0.00574
9.0912,0.00650,0.00708,0.00150
9.0926,0.00012,0.00282,-0.00278
9.0931,0.00333,0.00175,0.00467
9.0982,0.00864,-0.00357,-0.00064
9.1029,-0.00627,-0.00464,0.00150
9.1098,-0.00200,-0.00571,-0.00171
9.1112,0.00119,0.00601,0.00150
9.1148,-0.00095,-0.00357,0.00255
9.1199,0.00119,0.00388,0.00893
9.1246,-0.00200,0.00069,0.00574
9.1295,0.00012,-0.00250,0.00043
9.1329,0.00650,-0.00890,0.00150
9.1373,-0.00627,-0.00996,-0.00383
9.1415,0.00012,-0.00571,0.00255
9.1464,0.00012,-0.00145,0.01213
9.1503,0.01076,-0.00357,-0.00383
9.1553,0.00012,-0.00145,0.00150
9.1594,-0.00414,0.00282,-0.00171
9.1638,-0.00414,-0.00464,0.00574
9.1703,-0.00095,0.00282,-0.00064
9.1725,0.00012,-0.00250,-0.00703
9.1772,0.00970,0.00388,0.00043
9.1813,-0.00200,-0.00464,-0.00278
9.1859,-0.00200,-0.00784,-0.00597
9.1912,-0.00732,-0.00038,0.00681
9.1947,0.00012,-0.00784,-0.00703
9.2033,0.00119,-0.00357,-0.00171
9.2075,-0.00200,-0.00571,0.00360
9.2085,-0.01053,0.00494,-0.00490
9.2255,0.00333,0.00282,0.00467
9.2255,0.00970,-0.00145,0.00360
9.2255,0.00119,0.00282,-0.00278
9.2255,0.00119,-0.00145,0.00150
9.2325,0.00438,-0.00145,0.00043
9.2334,-0.00520,-0.00571,0.00360
9.2384,-0.00095,-0.00890,0.00574
9.2424,-0.00200,0.00175,0.00467
9.2474,0.00119,-0.01422,0.00360
9.2511,-0.00520,-0.00890,-0.00383
9.2557,0.00119,-0.00571,0.00255
9.2600,0.00438,0.00494,-0.00383
9.2652,-0.00307,-0.00464,-0.00171
9.2691,0.00012,0.00282,0.00681
9.2732,-0.00200,0.00069,-0.00171
9.2780,-0.00520,-0.00784,-0.00383
9.2818,-0.00307,-0.00464,-0.00064
9.2861,0.00012,-0.00250,0.00255
9.2903,0.00119,0.00069,-0.00383
9.2950,0.00119,0.00601,0.00043
9.2996,0.00119,0.00388,-0.00064
9.3038,0.00119,-0.00038,-0.00597
9.3081,0.00543,0.00708,-0.00597
9.3124,-0.01053,-0.00784,0.00043
9.3171,0.00119,0.00282,-0.00171
9.3235,0.00119,0.00282,0.00467
9.3299,0.00864,0.00282,-0.00064
9.3334,0.00119,-0.00145,-0.00383
9.3355,0.00333,-0.00250,-0.00383
9.3546,-0.00414,0.00494,0.00255
9.3546,-0.00200,-0.00784,0.00255
9.3546,-0.00414,0.00069,0.00360
9.3546,-0.00946,-0.00038,-0.00064
9.3577,-0.00307,0.00388,0.00043
9.3617,0.00333,0.00175,0.00255
9.3654,-0.00307,-0.00784,0.00150
9.3715,-0.00200,-0.00357,0.00255
9.3745,-0.00627,-0.00464,0.00255
9.3784,0.00226,0.00175,-0.00171
9.3827,-0.00414,0.01027,-0.00171
9.3898,-0.00946,-0.00145,-0.00064
9.3916,-0.00414,0.00069,0.00787
9.3959,-0.00946,-0.00571,-0.00278
9.4007,0.00012,-0.00038,0.00681
9.4051,-0.00200,-0.00145,-0.00278
9.4102,-0.00307,-0.00250,-0.00383
9.4140,0.00333,0.00494,0.00467
9.4182,0.00226,-0.00571,-0.00490
9.4233,0.00864,-0.01210,0.01213
9.4302,0.00864,-0.00250,-0.00703
9.4326,0.00119,0.00282,0.00467
9.4356,0.01076,0.00069,-0.00490
9.4407,-0.00200,-0.00250,-0.00383
9.4445,-0.00414,0.00069,0.00681
9.4505,-0.00627,-0.00677,-0.00597
9.4586,0.00333,-0.00571,0.00360
9.4587,-0.00520,-0.00038,-0.00383
9.4625,-0.00095,0.00494,0.00150
9.4662,0.00119,0.00494,-0.00171
9.4844,0.00226,-0.00145,-0.00278
9.4845,0.00119,-0.00145,0.00360
9.4845,-0.00414,-0.00571,0.00043
9.4854,0.00012,-0.00038,0.00255
9.4886,-0.00520,-0.00890,0.00681
9.4929,-0.00307,0.00601,0.00150
9.4982,-0.00627,-0.00677,-0.00064
9.5011,-0.00095,0.00175,0.00467
9.5061,0.00119,0.00282,-0.00490
9.5106,-0.00627,0.00388,0.00360
9.5148,0.00119,-0.00464,-0.00703
9.5213,-0.00414,0.00282,-0.00597
9.5238,0.00757,0.01134,0.00893
9.5281,-0.00200,0.00282,0.00360
9.5318,0.00012,0.00494,-0.00278
9.5367,-0.00414,0.00601,-0.00383
9.5411,0.00119,-0.00571,0.00150
9.5455,0.00864,-0.00357,-0.00171
9.5494,0.00226,-0.00571,0.00999
9.5543,-0.00307,-0.00038,0.00574
9.5586,0.00438,-0.00571,-0.00171
9.5638,0.00012,0.00282,0.00681
9.5675,0.01396,-0.00145,-0.00171
9.5720,0.00438,0.00815,-0.00703
9.5762,-0.00520,0.00815,0.00043
9.5831,0.00012,0.00494,-0.00064
9.6022,-0.00520,0.00920,-0.00383
9.6022,-0.00095,-0.00038,0.00681
9.6022,0.00543,0.00920,-0.00171
9.6022,-0.00095,-0.00464,-0.00171
9.6034,0.00226,0.00388,0.00893
9.6095,0.00119,-0.00250,0.00150
9.6111,-0.00200,-0.00250,-0.00171
9.6165,0.00333,0.01347,0.00150
9.6200,0.00119,-0.00784,0.00360
9.6251,-0.00946,-0.00571,0.00360
9.6291,0.00970,-0.00145,0.00043
9.6343,0.00119,-0.00250,0.00150
9.6379,0.00119,-0.01103,0.00893
9.6416,0.00012,-0.00677,0.00043
9.6460,-0.00095,0.00282,0.00681
9.6517,-0.00414,0.00069,-0.00171
9.6551,-0.00946,-0.00145,-0.00278
9.6598,0.00650,0.00175,-0.00171
9.6639,-0.01160,0.00708,-0.00597
9.6685,-0.00414,0.00388,-0.00490
9.6739,-0.00095,0.01027,-0.00171
9.6774,0.00543,0.00069,0.00467
9.6817,0.00226,-0.00571,0.00043
9.6860,-0.00095,-0.00357,0.00467
9.6904,0.00119,0.00282,-0.00064
9.6958,0.00119,0.00069,0.00999
9.6991,0.00226,-0.00357,-0.00171
9.7037,-0.00414,-0.00357,0.00360
9.7109,0.00119,0.00069,0.00787
9.7137,0.00650,-0.00250,0.00681
9.7323,0.00543,0.00388,-0.00597
9.7323,-0.00200,0.01027,0.00360
9.7324,0.00119,0.00601,0.00150
9.7324,0.00012,0.00282,0.00467
9.7381,-0.00307,-0.00038,0.00681
9.7406,0.00119,-0.00038,0.00150
9.7424,-0.00307,0.00069,0.00255
9.7468,0.00333,-0.00250,0.00681
9.7511,0.00650,0.00494,0.00360
9.7572,0.00226,0.00708,0.00043
9.7604,0.00757,0.00175,0.00360
9.7644,0.00333,0.00069,0.00255
9.7689,0.00226,0.00494,0.00043
9.7731,-0.00414,0.00708,0.00150
9.7781,0.00438,0.01134,0.00467
9.7829,0.00119,-0.00145,0.00893
9.7862,0.00543,0.00175,0.00574
9.7919,-0.00627,-0.00571,0.01213
9.7958,0.00119,0.00815,0.00255
9.8002,-0.00095,-0.00571,0.00043
9.8052,0.00119,0.00388,0.00150
9.8087,0.00226,-0.00145,0.00999
9.8139,-0.00307,0.00388,-0.00490
9.8180,0.00864,0.00282,-0.00383
9.8221,0.00119,0.00282,0.00999
9.8283,-0.00839,-0.00250,-0.00810
9.8314,0.00119,-0.00357,-0.00597
9.8384,0.00650,-0.00357,0.00360
9.8414,0.00333,-0.00250,-0.00490
9.8446,0.00012,0.00708,0.00574
9.8690,0.00119,0.00175,0.00893
9.8690,0.00226,0.01241,0.00255
9.8690,-0.00627,0.00708,0.00150
9.8690,0.00757,0.00494,0.01213
9.8716,0.00438,0.00388,0.00360
9.8725,0.00438,0.01027,-0.00490
9.8754,0.00119,0.00388,-0.00383
9.8789,-0.00414,0.00282,-0.00490
9.8834,-0.00095,-0.00784,0.00043
9.8874,0.00226,0.00388,-0.00064
9.8940,0.00333,0.00069,-0.00278
9.8962,0.00119,-0.00250,-0.00916
9.9011,0.00543,-0.00677,-0.00171
9.9054,-0.00839,0.00920,0.00255
9.9129,0.00333,-0.00145,0.00043
9.9149,0.00012,-0.00145,-0.00916
9.9188,-0.00095,-0.00145,0.00787
9.9229,0.00333,0.00175,-0.00597
9.9278,-0.00307,-0.00038,0.00255
9.9327,0.00226,0.00175,-0.00703
9.9367,0.00012,-0.00357,0.00360
9.9411,-0.00414,-0.00357,0.00360
9.9451,0.00333,0.00069,-0.00064
9.9494,0.00119,0.00494,-0.00064
9.9545,-0.00627,-0.00357,-0.00383
9.9598,-0.00200,-0.00250,0.00999
9.9646,0.00543,0.00175,0.00255
9.9697,0.00226,0.00069,-0.00810
9.9722,0.00864,-0.00250,0.00043
9.9766,0.00438,-0.00357,0.00681
9.9978,0.00650,-0.00145,0.00043
9.9979,0.00970,-0.00464,-0.00064
9.9979,-0.00307,-0.00996,-0.00383
9.9980,-0.00095,-0.00250,-0.00278
10.0019,0.00757,-0.00250,0.00043
10.0028,0.00970,-0.00145,0.00255
10.0061,0.00119,0.00388,0.00043
10.0110,-0.00095,-0.00038,-0.00703
10.0145,0.00012,0.00601,0.00150
10.0193,-0.00520,0.00388,-0.00064
10.0262,-0.00200,0.00282,-0.00278
10.0282,0.00012,0.00494,0.00255
10.0324,0.00119,0.00708,0.00467
10.0367,-0.00200,-0.00677,0.00150
10.0413,0.00012,0.00388,-0.00064
10.0461,-0.00200,-0.00357,-0.00383
10.0508,-0.00095,-0.00996,0.00360
10.0552,-0.00627,-0.00464,-0.00383
10.0591,0.00119,0.00494,-0.00171
10.0635,-0.00095,0.00282,-0.00383
10.0690,0.00012,0.00175,0.00787
10.0723,-0.00627,-0.00464,-0.00703
10.0767,0.00438,-0.00996,0.00360
10.0813,0.00226,-0.00784,-0.01022
10.0857,-0.00627,-0.00038,-0.00490
10.0933,-0.00307,-0.00784,0.00150
10.0953,-0.00200,-0.01743,-0.00597
10.0995,0.00650,0.00175,0.00467
10.1039,-0.00414,-0.00145,-0.00064
10.1268,-0.01160,-0.00677,-0.00597
10.1270,-0.00414,-0.01103,-0.00171
10.1270,-0.00307,-0.00357,0.00043
10.1270,-0.00414,0.00388,0.00150
10.1271,0.00012,-0.01210,-0.00064
10.1348,-0.00095,-0.00038,0.00574
10.1354,0.00012,0.01134,0.03450
10.1398,0.00333,0.01134,0.06006
10.1424,0.01396,0.04010,0.10054
10.1482,0.04591,0.10614,0.14528
10.1507,0.06721,0.11148,0.18683
10.1556,0.04591,0.12639,0.24117
10.1596,0.06616,0.17645,0.29762
10.1641,0.08214,0.21268,0.34982
10.1697,0.09279,0.24463,0.42012
10.1751,0.09705,0.21907,0.47978
10.1787,0.00438,-0.01743,0.58098
10.1817,-0.04994,-0.14951,0.68324
10.1862,-0.06699,-0.16122,0.78871
10.1907,-0.00414,-0.02380,0.79936
10.1949,0.03526,0.07419,0.78018
10.2009,0.05551,0.09656,0.68750
10.2040,0.02568,0.07205,0.59056
10.2083,0.00543,0.01666,0.49362
10.2127,-0.00520,-0.02592,0.44037
10.2194,-0.01585,-0.07387,0.45421
10.2401,-0.00520,-0.04192,0.43504
10.2415,-0.00520,-0.01210,0.44888
10.2415,-0.00732,-0.00038,0.44781
10.2416,-0.01904,-0.01422,0.48511
10.2422,-0.02332,-0.01849,0.52878
10.2429,-0.03609,0.02412,0.50961
10.2478,-0.00414,0.00815,0.44676
10.2517,-0.04036,-0.02060,0.37964
10.2570,-0.04248,-0.04192,0.26566
10.2604,-0.05313,-0.04085,0.16553
10.2656,-0.06166,-0.06534,0.12079
10.2709,-0.05740,-0.11861,0.09842
10.2736,-0.06912,-0.17613,0.01213
10.2777,-0.08403,-0.18785,-0.11037
10.2830,-0.08936,-0.15483,-0.22435
10.2885,-0.07231,-0.16655,-0.30957
10.2916,-0.08722,-0.19743,-0.38733
10.2961,-0.08722,-0.19531,-0.51729
10.3007,-0.03716,0.00601,-0.70905
10.3048,-0.03183,-0.02060,-0.88161
10.3101,-0.05527,-0.04510,-0.95724
10.3136,-0.00520,-0.01636,-1.05525
10.3197,0.02568,0.00815,-1.06058
10.3223,0.05444,0.02306,-1.09041
10.3268,0.07149,0.02199,-1.05951
10.3321,0.07256,0.02306,-1.07336
10.3354,0.13753,0.04436,-1.06911
10.3404,0.03419,-0.03978,-1.09573
10.3492,0.03313,0.03691,-1.08401
10.3706,-0.01692,0.00815,-1.14687
10.3706,-0.02437,0.01241,-1.26192
10.3707,0.00757,0.01454,-1.31517
10.3707,0.04591,0.03796,-1.32050
10.3707,0.03419,0.00920,-1.25232
10.3723,0.02354,0.01347,-1.16391
10.3752,0.01183,0.02519,-1.11171
10.3791,0.01503,0.02199,-1.02649
10.3831,0.01396,0.03264,-0.89546
10.3892,0.01715,0.03796,-0.75697
10.3925,0.04485,0.04543,-0.65471
10.3967,0.06721,0.03371,-0.49173
10.4014,0.09705,0.07845,-0.31596
10.4068,0.09279,0.11681,-0.14764
10.4103,0.08640,0.13385,-0.03366
10.4141,0.08321,0.09444,0.04408
10.4201,0.06509,0.06033,0.04408
10.4242,0.04059,0.01454,0.00360
10.4282,0.05338,0.02412,-0.07628
10.4329,0.03313,-0.02806,-0.12314
10.4372,0.04059,-0.04404,-0.15511
10.4471,0.04591,-0.03232,-0.14339
10.4472,0.02887,-0.08559,-0.10504
10.4496,0.01929,-0.01849,-0.03687
10.4540,0.02142,-0.03871,0.03664
10.4584,0.01503,-0.02592,0.07924
10.4635,0.01183,-0.02806,0.09947
10.4670,0.00864,-0.02913,0.09309
10.4755,0.01183,-0.01422,0.08031
10.4788,0.00333,-0.01422,0.07072
10.4808,0.00757,-0.01210,0.04834
10.4972,0.00970,-0.01849,0.03450
10.4972,0.00650,-0.00890,-0.00597
10.4973,0.00333,-0.00357,-0.01662
10.5000,0.00757,-0.00890,-0.02408
10.5074,0.00543,-0.01955,-0.04752
10.5081,-0.00200,0.01454,-0.05070
10.5112,0.00333,0.00601,-0.07095
10.5149,0.00119,0.01347,-0.09544
10.5204,0.01503,-0.00357,-0.11462
10.5238,0.00012,-0.01317,-0.10504
10.5285,-0.00200,0.00282,-0.07628
10.5325,0.00650,-0.01636,-0.03792
10.5370,0.00226,-0.02274,0.03343
10.5412,-0.00200,-0.02806,0.11546
10.5454,0.00012,-0.02167,0.17937
10.5506,0.00226,-0.02167,0.23051
10.5542,-0.00627,-0.03445,0.26886
10.5598,-0.00414,-0.02806,0.29974
10.5641,0.00333,-0.01743,0.31360
10.5687,0.00650,-0.01849,0.31892
10.5728,0.00438,-0.02380,0.32318
10.5772,0.00012,-0.02592,0.31146
10.5815,0.00333,-0.01529,0.29974
10.5857,-0.00307,-0.03659,0.30827
10.5901,-0.00095,-0.03020,0.32532
10.5955,-0.00095,-0.01529,0.35515
10.6033,-0.00200,-0.01743,0.35301
10.6038,-0.00095,-0.00677,0.33490
10.6085,-0.00095,-0.00571,0.31253
10.6116,0.01396,-0.00890,0.26993
10.6259,-0.00095,0.01134,0.22731
10.6259,0.01289,0.00920,0.15594
10.6260,0.00650,-0.00357,0.08670
10.6296,-0.00414,0.00069,0.03983
10.6336,-0.00627,-0.00996,0.00574
10.6384,-0.01372,0.00282,-0.02940
10.6442,-0.00520,0.00175,-0.06242
10.6471,-0.02118,0.01666,-0.08267
10.6513,-0.00520,0.01559,-0.07947
10.6555,-0.00627,0.00601,-0.05070
10.6630,-0.01585,0.01666,-0.01875
10.6652,-0.00414,0.01773,0.02704
10.6692,-0.01160,0.00175,0.06113
10.6764,-0.00200,0.02306,0.05473
10.6794,-0.00307,0.02199,0.03983
10.6820,0.00543,-0.00145,-0.00383
10.6861,0.00226,0.01666,-0.02194
10.6903,0.00226,0.01241,-0.04964
10.6946,-0.00732,0.01347,-0.03580
10.6990,-0.00095,0.00708,-0.04752
10.7054,-0.00732,0.03159,-0.06242
10.7087,0.00333,0.01987,-0.08372
10.7131,-0.00414,0.03903,-0.08800
10.7180,-0.00095,0.06461,-0.12209
10.7219,0.00970,0.03796,-0.13486
10.7319,0.00757,0.03371,-0.15404
10.7320,-0.00520,0.02945,-0.12314
10.7358,-0.00307,0.01559,-0.10184
10.7398,0.00864,0.00388,-0.06136
10.7433,-0.00414,-0.00784,-0.01662
10.7558,0.00333,-0.01529,0.01639
10.7559,0.00438,-0.03552,0.07817
10.7572,0.00119,-0.05043,0.16339
10.7615,0.00757,-0.06429,0.24117
10.7659,-0.00307,-0.04297,0.30827
10.7699,0.00864,-0.04617,0.37219
10.7747,-0.00200,-0.03978,0.40308
10.7792,0.00119,-0.03552,0.40840
10.7828,0.00438,-0.02913,0.35301
10.7870,0.00119,-0.02592,0.27525
10.7919,0.01289,-0.01210,0.18790
10.7967,-0.01585,0.00494,0.08882
10.8010,-0.00520,-0.00571,-0.01555
10.8050,-0.00520,0.01134,-0.11676
10.8095,-0.00627,0.01134,-0.18387
10.8155,-0.00520,-0.00038,-0.23074
10.8183,-0.00095,0.02092,-0.25737
10.8231,0.00333,0.02306,-0.24352
10.8274,-0.00200,0.00388,-0.23286
10.8315,-0.00307,0.00815,-0.19666
10.8372,-0.00200,0.00282,-0.18173
10.8399,0.00119,-0.01743,-0.16362
10.8449,0.00226,0.00069,-0.12314
10.8507,0.00012,0.00601,-0.06242
10.8578,0.00012,-0.00145,-0.00810
10.8617,0.00864,-0.03020,0.02597
10.8618,0.00226,-0.00677,0.08882
10.8672,0.00757,-0.02913,0.13144
10.8722,0.00864,-0.00996,0.16766
10.8906,-0.00095,-0.02380,0.17937
10.8907,0.00119,-0.00464,0.17618
10.8907,0.01183,-0.01743,0.12398
10.8908,-0.00732,-0.02167,0.07285
10.8935,0.00012,-0.00145,0.04729
10.8984,-0.00307,-0.01955,0.00787
10.9021,0.00333,-0.00250,-0.03899
10.9061,-0.00095,-0.00677,-0.08586
10.9098,-0.00095,0.00069,-0.13060
10.9154,0.00864,-0.00784,-0.17641
10.9195,-0.00307,0.00388,-0.20517
10.9253,0.00757,-0.01103,-0.22435
10.9284,-0.00200,-0.00464,-0.22221
10.9330,0.00438,-0.00357,-0.23712
10.9365,0.00226,-0.01210,-0.21370
10.9410,0.00333,-0.00357,-0.19559
10.9462,0.00438,0.00494,-0.18919
10.9504,0.00650,-0.00890,-0.15617
10.9546,-0.00307,0.00388,-0.12953
10.9589,-0.00946,0.02519,-0.11249
10.9633,-0.00520,0.00920,-0.08800
10.9690,-0.01266,0.02306,-0.06563
10.9719,-0.00946,0.03159,-0.04964
10.9766,-0.00520,0.03903,-0.04752
10.9837,-0.01160,0.03371,-0.04752
10.9863,-0.00520,0.03584,-0.03687
11.0027,-0.00839,0.04543,-0.02515
11.0063,-0.00520,0.04543,-0.01236
11.0064,-0.00627,0.04224,-0.02194
11.0064,0.00438,0.03903,-0.01236
11.0082,0.00543,0.03903,-0.01450
11.0126,0.00226,0.03052,-0.01129
11.0165,0.00864,0.03903,-0.01768
11.0200,0.00438,0.02945,-0.01129
11.0247,-0.00095,0.02945,-0.01662
11.0336,0.01076,0.01880,-0.00171
11.0339,0.00012,0.00920,-0.00171
11.0395,0.00970,0.01134,0.00467
11.0418,0.00970,-0.00571,0.00467
11.0458,0.00650,0.00175,0.00360
11.0510,0.01183,-0.00996,0.00150
11.0557,0.00438,-0.00677,-0.00064
11.0592,0.00226,-0.00677,0.00360
11.0638,0.01076,-0.00996,0.01320
11.0683,-0.00307,-0.01103,0.01106
11.0735,0.01076,-0.00996,0.00574
11.0785,0.01076,-0.01317,0.00574
11.0818,0.00757,-0.02167,0.01106
11.0862,0.00543,-0.02592,0.01320
11.0905,-0.00200,-0.03232,0.01425
11.0948,0.00543,-0.04085,0.00681
11.1002,0.00333,-0.05682,-0.01022
11.1036,0.00650,-0.05363,-0.04005
11.1116,0.00226,-0.04936,-0.02727
11.1148,0.00012,-0.04192,-0.03366
11.1194,0.00119,-0.04297,-0.01450
11.1356,0.00119,-0.03764,-0.01768
11.1356,0.01289,-0.05150,-0.01555
11.1356,-0.00095,-0.04404,-0.01662
11.1356,0.00864,-0.04404,-0.00490
11.1395,0.00543,-0.03339,0.00467
11.1433,0.01289,-0.02592,0.00893
11.1466,0.01396,-0.02806,0.02492
11.1529,0.00438,-0.03552,0.03450
11.1557,0.01822,-0.02806,0.02917
11.1604,0.00970,-0.03020,0.04301
11.1653,0.01076,-0.03552,0.06433
11.1710,0.00864,-0.00677,0.08350
11.1737,0.00543,-0.02167,0.10054
11.1783,0.00333,-0.02380,0.10161
11.1822,0.00226,-0.02060,0.08777
11.1882,0.00543,-0.00357,0.09096
11.1913,0.00864,-0.02806,0.11653
11.1962,0.00333,-0.00464,0.18683
11.2002,0.00333,0.00069,0.21133
11.2046,-0.00520,0.00388,0.21985
11.2098,-0.00520,-0.00357,0.23051
11.2133,0.00119,-0.00784,0.25288
11.2183,0.00119,-0.00784,0.26566
11.2221,0.00438,-0.01317,0.25926
11.2266,-0.00414,0.01454,0.22624
11.2317,0.00012,0.01454,0.16446
11.2380,-0.01266,0.01134,0.05687
11.2410,-0.01053,0.01454,-0.07307
11.2447,0.00543,-0.01317,-0.17108
11.2494,0.00226,0.01454,-0.23286
11.2624,0.00226,0.00815,-0.29146
11.2625,-0.00414,0.00282,-0.29997
11.2625,-0.01585,0.04329,-0.28932
11.2663,-0.01266,0.02199,-0.24565
11.2701,-0.00200,0.02625,-0.18280
11.2751,0.00650,-0.00464,-0.09758
11.2786,0.00650,0.01880,-0.04431
11.2840,-0.00095,-0.00784,0.05154
11.2877,-0.00520,-0.01849,0.10374
11.2919,-0.00946,0.02199,0.21773
11.2966,-0.00627,0.01134,0.33171
11.3016,-0.01160,0.01880,0.41267
11.3054,-0.01585,0.01773,0.48297
11.3097,-0.00307,-0.01210,0.54903
11.3138,-0.00414,-0.00677,0.57884
11.3198,0.00012,0.00282,0.56712
11.3238,-0.01053,0.00388,0.51280
11.3279,-0.00839,0.00388,0.39563
11.3318,-0.00627,0.01134,0.33810
11.3362,-0.01585,0.00601,0.28484
11.3409,-0.01266,0.00069,0.31360
11.3450,-0.02864,-0.00464,0.32851
11.3494,-0.02118,-0.01743,0.35620
11.3553,-0.01372,-0.01103,0.38496
11.3590,-0.03076,-0.04297,0.47018
